Job ID,Company,Job Title,Level,Location,Employment Type,Job Function,Industries,Job Description,Posting Language,Working Language
3673333056,,,,,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3673333056,Finnish,
3714205000,,,,,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3714205000,Finnish,
3714788685,,,,,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3714788685,Finnish,
3679888718,Jefferson Frank,Data Scientist - Up to 6500 - Helsinki - Hybrid,Entry level,"Helsinki, Uusimaa, Finland",Contract,Engineering and Information Technology,Staffing and Recruiting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3679888718,English,"English, Finnish"
3705328976,,,,,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3705328976,English,"English, Finnish"
3711987043,ICEYE,Senior Business Analyst,Mid-Senior level,"Espoo, Uusimaa, Finland",Full-time,"Research, Analyst, and Information Technology",Aviation and Aerospace Component Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3711987043,English,"English, Finnish"
3715333481,Varner,Myyjä (20h/vko) Cubus Oulu Valkea,Mid-Senior level,"Oulu, North Ostrobothnia, Finland",Full-time,Sales and Business Development,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3715333481,Finnish,
3708568941,Kesko - K-Group,Myyjä (25 h/vko) K-Citymarket Mäntsälä,Not Applicable,"Mäntsälä, Uusimaa, Finland",Full-time,Sales,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3708568941,Finnish,Finnish
3661686137,Scandit,"Senior Manager, Developer Relations",Mid-Senior level,"Tampere, Pirkanmaa, Finland",Full-time,"Design, Information Technology, and Product Management","IT Services and IT Consulting, Software Development, and Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3661686137,English,
3691148665,Oiva Isännöinti,Head of Department,Mid-Senior level,"Vantaa, Uusimaa, Finland",Full-time,"Business Development, Human Resources, and Management",Real Estate,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3691148665,Finnish,
3711767933,,,,,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3711767933,Finnish,
3702613375,SOL ☀,Siivooja lauantaityöhön liikuntasalien siivoukseen,Entry level,"Jyväskylä, Central Finland, Finland",Full-time,Management and Manufacturing,Facilities Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3702613375,Finnish,
3702201735,,,,,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3702201735,Finnish,
3705734539,Rainmaker - Mahdollisuus menestyä,Myyjä - Valokuitunen Oy,Not Applicable,"Helsinki, Uusimaa, Finland",Other,Sales and Business Development,Staffing and Recruiting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3705734539,Finnish,
3697284498,Gradfuel,Apparel Product Design - Fashion Internship - World Leading Sports Brand,Entry level,"Espoo, Uusimaa, Finland",Internship,Design,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3697284498,English,English
3672833426,VertaaEnsin.fi,Entrepreneur in Residence (EIR) - VertaaEnsin,Executive,"Helsinki, Uusimaa, Finland",Full-time,Business Development and Sales,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3672833426,English,"English, Finnish"
3681594776,Cobblestone Energy,"JUNIOR ANALYST - Dubai, UAE",Entry level,Turku Metropolitan Area,Full-time,Business Development and Sales,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3681594776,English,
3641771427,Silo AI,AI Scientist - Natural Language Processing,Mid-Senior level,"Helsinki, Uusimaa, Finland",Full-time,Engineering and Information Technology,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3641771427,English,
3710627239,Technology Centre Merinova Oy,Eu Affairs Manager,"Employment type
        

          Full-time","Vaasa, Ostrobothnia, Finland",,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3710627239,English,English
3673087404,CVX Ventures,Venture Director,Director,"Helsinki, Uusimaa, Finland",Full-time,Other,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3673087404,English,
3703244209,Ambea,Boendestödjare till Infanterigatan i Växjö,Mid-Senior level,"Lappi, Finland",Full-time,Other,Hospitals and Health Care,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3703244209,,
3662628273,SOL ☀,CNC – Koneistajia,Director,"Kangasala, Pirkanmaa, Finland",Full-time,Accounting/Auditing and Finance,Facilities Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3662628273,Finnish,
3695979958,Midagon Finland,ERP Project Manager,Mid-Senior level,"Uusimaa, Finland",Full-time,Consulting and Project Management,Business Consulting and Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3695979958,English,"English, Finnish"
3681365438,LeadDesk,Front-end Developer for AI project,Entry level,"Helsinki, Uusimaa, Finland",Full-time,Engineering and Information Technology,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3681365438,English,"English, Finnish"
3630044610,DeRisk Technologies,Data Centre Engineer (On Demand model),Entry level,"Hamina, Southwest Finland, Finland",Full-time,Information Technology,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3630044610,English,English
3703102914,Strawberry (formerly Nordic Choice Hotels),Vastaanottovirkailija Hotel St. Georgeen (90 h / 3 vkoa),Entry level,"Helsinki, Uusimaa, Finland",Full-time,Administrative,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3703102914,Finnish,
3664565700,Frends Enterprise iPaaS,Open application,Mid-Senior level,"Espoo, Uusimaa, Finland",Full-time,Information Technology,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3664565700,English,
3713150412,Aalto University,University Teacher,Entry level,"Otaniemi, Uusimaa, Finland",Full-time,Education and Training,Higher Education,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3713150412,English,"English, Finnish"
3698322897,Blueprint Genetics,Open application,Mid-Senior level,"Espoo, Uusimaa, Finland",Full-time,Information Technology,Hospitals and Health Care,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3698322897,English,
3685819861,SD Worx Belgium,Senior Accountant,Not Applicable,"Espoo, Uusimaa, Finland",Other,Accounting/Auditing and Finance,Human Resources,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3685819861,English,"English, Finnish"
3584210396,Fazer,Liity Fazer Talent Yhteisöön!,Entry level,Finland,Full-time,Human Resources,Food and Beverage Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3584210396,Finnish,
3714291166,The Hotel Maria,"Waiter/waitress/Tarjoilija, The Hotel Maria, 11 full time and 2 part time",Mid-Senior level,"Helsinki, Uusimaa, Finland",Full-time,Other,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3714291166,English,"English, Finnish"
3684734437,Gradfuel,Sportswear Product Design - Fashion Placement - World Leading Sports Brand,Entry level,"Otaniemi, Uusimaa, Finland",Internship,Design,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3684734437,English,English
3705738725,Rainmaker - Mahdollisuus menestyä,B2B-myyjäksi Valokuitunen Oy:lle,Not Applicable,"Espoo, Uusimaa, Finland",Other,Other,Staffing and Recruiting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3705738725,Finnish,
3713359340,Validia,Lähihoitaja keikkatyöhön,Entry level,"Turku, Southwest Finland, Finland",Full-time,Health Care Provider,Hospitals and Health Care,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3713359340,Finnish,
3706846707,ICEYE,Space Systems Engineer,Mid-Senior level,"Espoo, Uusimaa, Finland",Full-time,Information Technology,Defense and Space Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3706846707,English,"English, Finnish"
3664567800,Greenstep,Open application,Mid-Senior level,"Espoo, Uusimaa, Finland",Full-time,Information Technology,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3664567800,English,"English, Finnish"
3653213689,Aeris IoT SaaS,Solution Architect,Mid-Senior level,"Helsinki, Uusimaa, Finland",Full-time,Engineering,Telecommunications,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3653213689,English,English
3698101762,Renoa,Ajanvaraaja Turku,Entry level,"Turku, Southwest Finland, Finland",Full-time,Health Care Provider,Construction,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3698101762,Finnish,
3706414600,Synsam Group Finland Oy,Myyjä Synsam Itis Metro -liikkeeseen Helsinkiin!,Mid-Senior level,"Helsinki, Uusimaa, Finland",Full-time,Sales and Business Development,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3706414600,Finnish,"English, Finnish"
3709658634,SOL ☀,Kerääjä,Not Applicable,"Vantaa, Uusimaa, Finland",Full-time,Other,Facilities Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3709658634,Finnish,Finnish
3706578448,Lapland Hotels,eCommerce Manager,Mid-Senior level,"Helsinki, Uusimaa, Finland",Full-time,Sales and Business Development,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3706578448,Finnish,
3678594579,Biisoni,An open application for the South Ostrobothnia region,Not Applicable,"Helsinki, Uusimaa, Finland",Other,Information Technology,Staffing and Recruiting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3678594579,Finnish,
3714203157,The Hotel Maria,"Breakfast cook, The Hotel Maria",Mid-Senior level,"Helsinki, Uusimaa, Finland",Full-time,Other,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3714203157,English,"English, Finnish"
3681650197,Movial,Senior Full-stack Developer,Mid-Senior level,"Helsinki, Uusimaa, Finland",Full-time,Engineering and Information Technology,Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3681650197,English,
3700012569,Turun kaupunki - Åbo stad - City of Turku,"Lokalchef, Lokalförvaltning",Mid-Senior level,"Turku, Southwest Finland, Finland",Full-time,Management and Manufacturing,Government Administration,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3700012569,,
3714203163,The Hotel Maria,"Spa Waitress / Hostess, The Hotel Maria, full time and part-time",Mid-Senior level,"Helsinki, Uusimaa, Finland",Full-time,Other,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3714203163,English,"English, Finnish"
3677212193,Jefferson Frank,Backend Python Developer,Entry level,"Helsinki, Uusimaa, Finland",Contract,Engineering and Information Technology,Staffing and Recruiting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3677212193,English,"English, Finnish"
3673151011,LEMAN,Grow with Us: LEMAN Welcomes Relationship-Building Sales Executive!,Not Applicable,"Vantaa, Uusimaa, Finland",Full-time,Other,"Transportation, Logistics, Supply Chain and Storage",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3673151011,English,"English, Finnish"
3704989219,SOL ☀,Pakkaaja,Entry level,"Turku, Southwest Finland, Finland",Full-time,Management and Manufacturing,Facilities Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3704989219,Finnish,
3707278886,IPRally,Junior Controller,Associate,"Helsinki, Uusimaa, Finland",Part-time,Accounting/Auditing and Finance,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3707278886,English,"English, Finnish"
3641769512,CVX Ventures,Venture Manager for Helsinki,Mid-Senior level,"Helsinki, Uusimaa, Finland",Full-time,Business Development and Sales,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3641769512,English,
3686168105,Clearly Local,Business Development Manager,Mid-Senior level,Finland,Full-time,Business Development and Sales,"Advertising Services, Staffing and Recruiting, and Manufacturing",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3686168105,English,English
3711876653,Oy Tuokko Ltd,Tilintarkastuksen Trainee - Helsinki,Internship,"Helsinki, Uusimaa, Finland",Full-time,Other,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3711876653,Finnish,
3675119156,"Hologic, Inc.",Operations Program Manager,Mid-Senior level,Finland,Contract,Project Management and Information Technology,Medical Equipment Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3675119156,English,
3681111606,Trifecta Retail Ventures,Customer Happiness Advocate (Remote - Canada),Entry level,"Helsinki, Uusimaa, Finland",Full-time,Other,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3681111606,English,English
3710109240,Synsam Group Finland Oy,Myyjä Synsam Pori Yrjönkatu ja Synsam Pori Itäkeskus -optikkoliikkeisiin Poriin!,Mid-Senior level,"Pori, Satakunta, Finland",Full-time,Sales and Business Development,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3710109240,Finnish,"English, Finnish"
3705947708,BillEase,Business System Analyst,Mid-Senior level,Finland,Full-time,Information Technology,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3705947708,English,
3710109248,Synsam Group Finland Oy,Optikko/optometristi Synsam Pori Yrjönkatu ja Synsam Pori Itäkeskus -liikkeisiin!,Entry level,"Pori, Satakunta, Finland",Full-time,Health Care Provider,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3710109248,Finnish,"English, Finnish"
3705953858,Kiho,Salesperson,"Employment type
        

          Full-time","Helsinki, Uusimaa, Finland",,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3705953858,Finnish,
3711958597,,,,,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3711958597,Finnish,
3714209355,,,,,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3714209355,Finnish,
3699267150,Royal Caribbean Group,Deputy Security Officer,Mid-Senior level,"Helsinki, Uusimaa, Finland",Contract,"Management, Strategy/Planning, and Other",Travel Arrangements and Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3699267150,English,English
3683888723,Nigel Frank International,.NET Developer,Entry level,Finland,Full-time,Engineering and Information Technology,Staffing and Recruiting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3683888723,English,
3706596956,Etelä-Karjalan hyvinvointialue - Wellbeing services county of South Karelia,"Etuuskäsittelijä, aikuissosiaalityö Lappeenranta",Entry level,"Lappeenranta, South Karelia, Finland",Full-time,Human Resources,Hospitals and Health Care,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3706596956,Finnish,
3709310561,Åbo Akademi University,Project researcher (engineering / IT),"Employment type
        

          Full-time","Turku, Southwest Finland, Finland",,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3709310561,English,
3312508519,Enkora Oy,Backend Software Developer,Entry level,"Helsinki, Uusimaa, Finland",Full-time,Engineering and Information Technology,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3312508519,English,English
3708524146,Prohoc,Production Project Engineers,Entry level,"Vaasa, Ostrobothnia, Finland",Full-time,Engineering and Information Technology,Commercial and Service Industry Machinery Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3708524146,English,"English, Finnish"
3664565874,Elvenite,ERP Consultants for food & beverage industry in Finland,Mid-Senior level,"Helsinki, Uusimaa, Finland",Full-time,Information Technology,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3664565874,English,"English, Finnish"
3712894581,SOL ☀,Rakennussiivooja kokopäivätyöhön Seinäjoelle,Not Applicable,"Seinäjoki, South Ostrobothnia, Finland",Full-time,Other,Facilities Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3712894581,Finnish,Finnish
3652073085,Producter,Senior Product Manager,Mid-Senior level,Finland,Full-time,Product Management and Marketing,Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3652073085,English,
3669612161,RateHawk,Sales Manager Nordics,Mid-Senior level,"Helsinki, Uusimaa, Finland",Full-time,Sales and Business Development,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3669612161,English,English
3714795138,London Drugs,Sales Service Stock and Cashier,Entry level,"Helsinki, Uusimaa, Finland",Other,Administrative,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3714795138,English,
3712894595,SOL ☀,Palveluvastaava siivoustyöhön Iihin,Not Applicable,"Pohjois-Ii, North Ostrobothnia, Finland",Full-time,Other,Facilities Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3712894595,Finnish,
3665297030,Ridge,UI/UX Designer,Entry level,Finland,Full-time,Engineering and Information Technology,Retail Apparel and Fashion,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3665297030,English,
3707158156,London Drugs,Stock Service - Early Morning,Entry level,"Helsinki, Uusimaa, Finland",Other,Administrative,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3707158156,English,
3714041486,Savonia University of Applied Sciences,RDI-Specialist,Mid-Senior level,Finland,Full-time,Other,Higher Education,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3714041486,English,English
3688707728,Pilke päiväkodit Oy,Personlig assistent,Entry level,"Turku, Southwest Finland, Finland",Full-time,Administrative,Education Administration Programs,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3688707728,,
3649830547,Nigel Frank International,Head of IT,Director,Finland,Full-time,Information Technology,Staffing and Recruiting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3649830547,English,"English, Finnish"
3714201236,The Hotel Maria,"Spa Therapist / cosmetologist, The Hotel Maria, full time and part-time",Mid-Senior level,"Helsinki, Uusimaa, Finland",Full-time,Other,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3714201236,English,"English, Finnish"
3710779029,,,,,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3710779029,English,"English, Finnish"
3664567964,Comatec Group,Open application to Comatec Project Services Oy,Mid-Senior level,"Tampere, Pirkanmaa, Finland",Full-time,Information Technology,Engineering Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3664567964,English,English
3705708188,Fazer,"Leipuri Fazer myymäläleipomoon, Prisma Holma Lahti",Entry level,"Lahti, Päijät-Häme, Finland",Full-time,Management and Manufacturing,Food and Beverage Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3705708188,Finnish,Finnish
3713357480,,,,,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3713357480,Finnish,Finnish
3709978283,,,,,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3709978283,Finnish,Finnish
3674144430,,,,,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3674144430,Finnish,Finnish
3696385714,SOL ☀,Kiinteistönhoitaja Helsinkiin,Entry level,"Helsinki, Uusimaa, Finland",Full-time,Other,Facilities Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3696385714,Finnish,
3712030395,SOL ☀,"Postinjakaja skootterireitille, Jyväskylä",Entry level,"Jyväskylä, Central Finland, Finland",Full-time,Management and Manufacturing,Facilities Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3712030395,Finnish,
3714784955,Kesko - K-Group,"Myyjä (10-30h/vko) Intersport Valkea ja Intersport Joutsensilta, Oulu",Not Applicable,"Oulu, North Ostrobothnia, Finland",Part-time,Sales,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3714784955,Finnish,
3652073149,Scale PR & Marketing Solutions,Web Design Intern,Internship,Finland,Full-time,"Design, Art/Creative, and Information Technology",Information Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3652073149,English,
3692979904,Ridge,Product Illustrator,Entry level,Finland,Full-time,"Design, Art/Creative, and Information Technology",Retail Apparel and Fashion,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3692979904,English,
3705937600,Finnish Overseas Consultants (FinnOC),Office Manager,"Employment type
        

          Full-time","Helsinki, Uusimaa, Finland",,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3705937600,English,"English, Finnish"
3668602564,Altaï Group | Adventure DMC Network,Assistant Gestionnaire Receptif,Internship,"Hossa, Kainuu, Finland",Internship,"Sales, Customer Service, and Business Development",Travel Arrangements,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3668602564,,
3688287944,ICEYE,"Sales Manager, Government Solutions Europe",Entry level,Finland,Full-time,Sales,Aviation and Aerospace Component Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3688287944,English,"English, Finnish"
3709585096,ALMACO Group,After Sales Coordinator,"Employment type
        

          Temporary","Turku, Southwest Finland, Finland",,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3709585096,English,English
3673081552,CVX Ventures,Venture Vice President,Executive,"Helsinki, Uusimaa, Finland",Full-time,Other,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3673081552,English,
3709892320,Espoon kaupunki - Esbo stad - City of Espoo,"Coordinator, career development services",Entry level,"Espoo, Uusimaa, Finland",Contract,Other,Government Administration,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3709892320,English,"English, Finnish"
3641767651,CVX Ventures,Managing Director for Finland,Executive,"Helsinki, Uusimaa, Finland",Full-time,Business Development and Sales,"Technology, Information and Internet",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3641767651,English,
3678138084,Nigel Frank International,Project Manager,Mid-Senior level,Finland,Full-time,Project Management and Information Technology,Staffing and Recruiting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3678138084,English,
3664547557,JP työnvuokraus Oy,Cooks,Entry level,"Tampere, Pirkanmaa, Finland",Full-time,Management and Manufacturing,Staffing and Recruiting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3664547557,English,"English, Finnish"
3706787557,Bruce Clay Europe,Seo Copywriter,"Employment type
        

          Contract",Finland,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3706787557,English,"English, Finnish"
3686565615,,,,,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3686565615,English,"English, Finnish"
3699842805,TEXA,Marketing Assistant,"Employment type
        

          Full-time","Uusimaa, Finland",,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3699842805,Finnish,"English, Finnish"
3707639548,SOL ☀,"Työnjohtaja, Nokian Renkaat Oyj, Nokia",Mid-Senior level,"Tampere, Pirkanmaa, Finland",Full-time,Management and Manufacturing,Facilities Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3707639548,Finnish,
3713656572,ICEYE,Content Marketing Manager,Mid-Senior level,"Espoo, Uusimaa, Finland",Full-time,Marketing,Aviation and Aerospace Component Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3713656572,English,"English, Finnish"
3399505665,McKinsey & Company,Consultant - Capital Excellence,Mid-Senior level,"Helsinki, Uusimaa, Finland",Full-time,"Consulting, Engineering, and Project Management","Civil Engineering, Industrial Machinery Manufacturing, and Oil and Gas",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3399505665,English,English
3713355524,Oral Hammaslääkärit Oy,Hammashoitaja Pieksämäelle,Entry level,"Pieksämäki, Southern Savonia, Finland",Full-time,Health Care Provider,Hospitals and Health Care,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3713355524,Finnish,
3713310469,Espoon kaupunki - Esbo stad - City of Espoo,"Lukiosihteeri, Viherlaakson lukio",Entry level,"Espoo, Uusimaa, Finland",Full-time,Education and Training,Government Administration,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3713310469,Finnish,"English, Finnish"
3711874821,,,,,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3711874821,Finnish,"English, Finnish"
3701063431,Arla Foods,"Digital Media Specialist, Arla Oy, Helsinki",Not Applicable,"Söderkulla, Uusimaa, Finland",Full-time,Marketing and Sales,"Dairy Product Manufacturing, Food and Beverage Manufacturing, and Manufacturing",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3701063431,English,"English, Finnish"
3704162053,,,,,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3704162053,English,"English, Finnish"
3709689609,,,,,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3709689609,English,"English, Finnish"
3707152140,London Drugs,Pharmacy Assistant - Part Time,Entry level,"Helsinki, Uusimaa, Finland",Other,Health Care Provider,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3707152140,English,
3714096909,The Hotel Maria,"Kitchen porter, The Hotel Maria",Entry level,"Helsinki, Uusimaa, Finland",Full-time,Other,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3714096909,English,"English, Finnish"
3699040014,SOL ☀,"Siivooja, Martinniemi",Entry level,"Oulu, North Ostrobothnia, Finland",Full-time,Management and Manufacturing,Facilities Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3699040014,Finnish,Finnish
3709488911,ICEYE,"Marketing Manager, Martech & Insights",Executive,"Espoo, Uusimaa, Finland",Full-time,Marketing,Aviation and Aerospace Component Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3709488911,English,"English, Finnish"
3696336653,Ålandsbanken Abp,Fastighetschef - Ålandsbankenkoncernen,Mid-Senior level,"Mariehamn, Åland Islands, Finland",Full-time,Sales and Management,Banking,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3696336653,,
3709464338,Electronic Arts (EA),Videogame Tester - Swahili (Temporary),Not Applicable,Finland,Full-time,"Production, Information Technology, and Engineering","IT Services and IT Consulting, Software Development, and Computer Games",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3709464338,English,English
3708065562,Kesko - K-Group,Myyjä (30 h/vko) K-Citymarket Helsinki Easton,Entry level,"Helsinki, Uusimaa, Finland",Part-time,Sales,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3708065562,Finnish,Finnish
3699040028,SOL ☀,"Teräsrakenneasentaja, Jyväskylä",Not Applicable,"Laukaa, Central Finland, Finland",Full-time,Other,Facilities Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3699040028,Finnish,
3706058530,POP IN GAMES,Product Owner,"Employment type
        

          Full-time",Helsinki Metropolitan Area,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3706058530,English,
3688290085,ICEYE,"Strategic Account Manager, Government Solutions Europe",Mid-Senior level,Finland,Full-time,Sales,Aviation and Aerospace Component Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3688290085,English,"English, Finnish"
3590342441,,,,,,,,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3590342441,English,"English, Finnish"
3711514413,Silmäasema,Sairaanhoitaja,Mid-Senior level,"Rovaniemi, Lappi, Finland",Full-time,Health Care Provider,Consumer Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3711514413,Finnish,Finnish
3664564019,JP työnvuokraus Oy,Day courier,Entry level,"Heinola, Päijät-Häme, Finland",Full-time,Management and Manufacturing,Staffing and Recruiting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3664564019,English,English
3622508340,Quuppa,Open application,Entry level,"Espoo, Uusimaa, Finland",Full-time,Information Technology,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3622508340,English,English
3695978302,Kesko - K-Group,HR Process Development Manager,Associate,"Helsinki, Uusimaa, Finland",Full-time,"Human Resources, Project Management, and Business Development",Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/3695978302,English,"English, Finnish"
